"GOV","Government","TAX","Tax","VAR","Variable","COU","Country","YEA","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","NLD","Netherlands","1989","1989","EUR","Euro","9","billions",,,2.382346,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","NLD","Netherlands","1990","1990","EUR","Euro","9","billions",,,2.51848,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","NLD","Netherlands","1991","1991","EUR","Euro","9","billions",,,2.600161,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","NLD","Netherlands","1992","1992","EUR","Euro","9","billions",,,2.8089,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","NLD","Netherlands","1993","1993","EUR","Euro","9","billions",,,2.772597,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","NLD","Netherlands","1994","1994","EUR","Euro","9","billions",,,3.258142,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","NLD","Netherlands","1995","1995","EUR","Euro","9","billions",,,3.267218,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","NLD","Netherlands","1996","1996","EUR","Euro","9","billions",,,3.79814,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","NLD","Netherlands","1997","1997","EUR","Euro","9","billions",,,3.3852,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","NLD","Netherlands","1998","1998","EUR","Euro","9","billions",,,4.161,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","NLD","Netherlands","1999","1999","EUR","Euro","9","billions",,,4.413,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","NLD","Netherlands","2000","2000","EUR","Euro","9","billions",,,4.694,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","NLD","Netherlands","2001","2001","EUR","Euro","9","billions",,,4.694,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","NLD","Netherlands","2002","2002","EUR","Euro","9","billions",,,4.775,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","NLD","Netherlands","2003","2003","EUR","Euro","9","billions",,,5.074,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","NLD","Netherlands","2004","2004","EUR","Euro","9","billions",,,5.488,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","NLD","Netherlands","2005","2005","EUR","Euro","9","billions",,,5.822,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","NLD","Netherlands","2006","2006","EUR","Euro","9","billions",,,6.208,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","NLD","Netherlands","2007","2007","EUR","Euro","9","billions",,,6.54,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","NLD","Netherlands","2008","2008","EUR","Euro","9","billions",,,7.023,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","NLD","Netherlands","2009","2009","EUR","Euro","9","billions",,,7.294,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","NLD","Netherlands","2010","2010","EUR","Euro","9","billions",,,7.74,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","NLD","Netherlands","2011","2011","EUR","Euro","9","billions",,,7.818,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","NOR","Norway","1965","1965","NOK","Norwegian Krone","9","billions",,,0.208,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","NOR","Norway","1966","1966","NOK","Norwegian Krone","9","billions",,,0.228,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","NOR","Norway","1967","1967","NOK","Norwegian Krone","9","billions",,,0.258,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","NOR","Norway","1968","1968","NOK","Norwegian Krone","9","billions",,,0.272,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","NOR","Norway","1969","1969","NOK","Norwegian Krone","9","billions",,,0.334,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","NOR","Norway","1970","1970","NOK","Norwegian Krone","9","billions",,,0.375,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","NOR","Norway","1971","1971","NOK","Norwegian Krone","9","billions",,,0.443,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","NOR","Norway","1972","1972","NOK","Norwegian Krone","9","billions",,,0.549,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","NOR","Norway","1973","1973","NOK","Norwegian Krone","9","billions",,,0.566,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","NOR","Norway","1974","1974","NOK","Norwegian Krone","9","billions",,,0.67,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","NOR","Norway","1975","1975","NOK","Norwegian Krone","9","billions",,,0.689,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","NOR","Norway","1976","1976","NOK","Norwegian Krone","9","billions",,,0.709,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","NOR","Norway","1977","1977","NOK","Norwegian Krone","9","billions",,,0.848,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","NOR","Norway","1978","1978","NOK","Norwegian Krone","9","billions",,,0.98,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","NOR","Norway","1979","1979","NOK","Norwegian Krone","9","billions",,,1.02,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","NOR","Norway","1980","1980","NOK","Norwegian Krone","9","billions",,,1.272,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","NOR","Norway","1981","1981","NOK","Norwegian Krone","9","billions",,,1.675,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","NOR","Norway","1982","1982","NOK","Norwegian Krone","9","billions",,,1.806,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","NOR","Norway","1983","1983","NOK","Norwegian Krone","9","billions",,,2.179,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","NOR","Norway","1984","1984","NOK","Norwegian Krone","9","billions",,,2.308,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","NOR","Norway","1985","1985","NOK","Norwegian Krone","9","billions",,,2.707,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","NOR","Norway","1986","1986","NOK","Norwegian Krone","9","billions",,,3.244,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","NOR","Norway","1987","1987","NOK","Norwegian Krone","9","billions",,,3.503,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","NOR","Norway","1988","1988","NOK","Norwegian Krone","9","billions",,,4.013,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","NOR","Norway","1989","1989","NOK","Norwegian Krone","9","billions",,,4.31,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","NOR","Norway","1990","1990","NOK","Norwegian Krone","9","billions",,,4.361,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","NOR","Norway","1991","1991","NOK","Norwegian Krone","9","billions",,,5.696,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","NOR","Norway","1992","1992","NOK","Norwegian Krone","9","billions",,,7.484,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","NOR","Norway","1993","1993","NOK","Norwegian Krone","9","billions",,,8.109,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","NOR","Norway","1994","1994","NOK","Norwegian Krone","9","billions",,,7.525,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","NOR","Norway","1995","1995","NOK","Norwegian Krone","9","billions",,,7.111,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","NOR","Norway","1996","1996","NOK","Norwegian Krone","9","billions",,,7.682,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","NOR","Norway","1997","1997","NOK","Norwegian Krone","9","billions",,,8.191,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","NOR","Norway","1998","1998","NOK","Norwegian Krone","9","billions",,,10.178,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","NOR","Norway","1999","1999","NOK","Norwegian Krone","9","billions",,,10.45,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","NOR","Norway","2000","2000","NOK","Norwegian Krone","9","billions",,,14.75,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","NOR","Norway","2001","2001","NOK","Norwegian Krone","9","billions",,,14.381,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","NOR","Norway","2002","2002","NOK","Norwegian Krone","9","billions",,,13.681,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","NOR","Norway","2003","2003","NOK","Norwegian Krone","9","billions",,,13.392,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","NOR","Norway","2004","2004","NOK","Norwegian Krone","9","billions",,,14.114,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","NOR","Norway","2005","2005","NOK","Norwegian Krone","9","billions",,,14.205,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","NOR","Norway","2006","2006","NOK","Norwegian Krone","9","billions",,,14.448,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","NOR","Norway","2007","2007","NOK","Norwegian Krone","9","billions",,,16.66,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","NOR","Norway","2008","2008","NOK","Norwegian Krone","9","billions",,,15.648,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","NOR","Norway","2009","2009","NOK","Norwegian Krone","9","billions",,,14.468,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","NOR","Norway","2010","2010","NOK","Norwegian Krone","9","billions",,,14.27,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","NOR","Norway","2011","2011","NOK","Norwegian Krone","9","billions",,,14.754,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","NOR","Norway","2012","2012","NOK","Norwegian Krone","9","billions",,,15.227,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","NZL","New Zealand","1965","1965","NZD","New Zealand Dollar","9","billions",,,0.0175,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","NZL","New Zealand","1966","1966","NZD","New Zealand Dollar","9","billions",,,0.0192,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","NZL","New Zealand","1967","1967","NZD","New Zealand Dollar","9","billions",,,0.0251,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","NZL","New Zealand","1968","1968","NZD","New Zealand Dollar","9","billions",,,0.0276,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","NZL","New Zealand","1969","1969","NZD","New Zealand Dollar","9","billions",,,0.0297,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","NZL","New Zealand","1970","1970","NZD","New Zealand Dollar","9","billions",,,0.0324,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","NZL","New Zealand","1971","1971","NZD","New Zealand Dollar","9","billions",,,0.034,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","NZL","New Zealand","1972","1972","NZD","New Zealand Dollar","9","billions",,,0.0368,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","NZL","New Zealand","1973","1973","NZD","New Zealand Dollar","9","billions",,,0.0419,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","NZL","New Zealand","1974","1974","NZD","New Zealand Dollar","9","billions",,,0.0417,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","NZL","New Zealand","1975","1975","NZD","New Zealand Dollar","9","billions",,,0.048,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","NZL","New Zealand","1976","1976","NZD","New Zealand Dollar","9","billions",,,0.0474,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","NZL","New Zealand","1977","1977","NZD","New Zealand Dollar","9","billions",,,0.0687,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","NZL","New Zealand","1978","1978","NZD","New Zealand Dollar","9","billions",,,0.0626,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","NZL","New Zealand","1979","1979","NZD","New Zealand Dollar","9","billions",,,0.0641,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","NZL","New Zealand","1980","1980","NZD","New Zealand Dollar","9","billions",,,0.0692,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","NZL","New Zealand","1981","1981","NZD","New Zealand Dollar","9","billions",,,0.0769,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","NZL","New Zealand","1982","1982","NZD","New Zealand Dollar","9","billions",,,0.1206,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","NZL","New Zealand","1983","1983","NZD","New Zealand Dollar","9","billions",,,0.1373,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","NZL","New Zealand","1984","1984","NZD","New Zealand Dollar","9","billions",,,0.1439,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","NZL","New Zealand","1985","1985","NZD","New Zealand Dollar","9","billions",,,0.1693,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","NZL","New Zealand","1986","1986","NZD","New Zealand Dollar","9","billions",,,0.1885,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","NZL","New Zealand","1987","1987","NZD","New Zealand Dollar","9","billions",,,0.202,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","NZL","New Zealand","1988","1988","NZD","New Zealand Dollar","9","billions",,,0.463,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","NZL","New Zealand","1989","1989","NZD","New Zealand Dollar","9","billions",,,0.5216,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","NZL","New Zealand","1990","1990","NZD","New Zealand Dollar","9","billions",,,0.5394,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","NZL","New Zealand","1991","1991","NZD","New Zealand Dollar","9","billions",,,0.5261,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","NZL","New Zealand","1992","1992","NZD","New Zealand Dollar","9","billions",,,0.5635,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","NZL","New Zealand","1993","1993","NZD","New Zealand Dollar","9","billions",,,0.612,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","NZL","New Zealand","1994","1994","NZD","New Zealand Dollar","9","billions",,,0.674,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","NZL","New Zealand","1995","1995","NZD","New Zealand Dollar","9","billions",,,0.713,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","NZL","New Zealand","1996","1996","NZD","New Zealand Dollar","9","billions",,,0.736,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","NZL","New Zealand","1997","1997","NZD","New Zealand Dollar","9","billions",,,0.779,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","NZL","New Zealand","1998","1998","NZD","New Zealand Dollar","9","billions",,,0.805,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","NZL","New Zealand","1999","1999","NZD","New Zealand Dollar","9","billions",,,0.866,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","NZL","New Zealand","2000","2000","NZD","New Zealand Dollar","9","billions",,,0.905,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","NZL","New Zealand","2001","2001","NZD","New Zealand Dollar","9","billions",,,0.968,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","NZL","New Zealand","2002","2002","NZD","New Zealand Dollar","9","billions",,,1.033,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","NZL","New Zealand","2003","2003","NZD","New Zealand Dollar","9","billions",,,1.124,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","NZL","New Zealand","2004","2004","NZD","New Zealand Dollar","9","billions",,,1.195,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","NZL","New Zealand","2005","2005","NZD","New Zealand Dollar","9","billions",,,1.232,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","NZL","New Zealand","2006","2006","NZD","New Zealand Dollar","9","billions",,,1.316,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","NZL","New Zealand","2007","2007","NZD","New Zealand Dollar","9","billions",,,1.466,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","NZL","New Zealand","2008","2008","NZD","New Zealand Dollar","9","billions",,,1.419,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","NZL","New Zealand","2009","2009","NZD","New Zealand Dollar","9","billions",,,1.52,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","NZL","New Zealand","2010","2010","NZD","New Zealand Dollar","9","billions",,,1.551,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","NZL","New Zealand","2011","2011","NZD","New Zealand Dollar","9","billions",,,1.689,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","NZL","New Zealand","2012","2012","NZD","New Zealand Dollar","9","billions",,,1.782,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","POL","Poland","1991","1991","PLN","Zloty","9","billions",,,0.09,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","POL","Poland","1992","1992","PLN","Zloty","9","billions",,,0.293,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","POL","Poland","1993","1993","PLN","Zloty","9","billions",,,0.425,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","POL","Poland","1994","1994","PLN","Zloty","9","billions",,,0.541,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","POL","Poland","1995","1995","PLN","Zloty","9","billions",,,0.775,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","POL","Poland","1996","1996","PLN","Zloty","9","billions",,,3.079,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","POL","Poland","1997","1997","PLN","Zloty","9","billions",,,3.643,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","POL","Poland","1998","1998","PLN","Zloty","9","billions",,,3.363,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","POL","Poland","1999","1999","PLN","Zloty","9","billions",,,3.44,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","POL","Poland","2000","2000","PLN","Zloty","9","billions",,,3.462,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","POL","Poland","2001","2001","PLN","Zloty","9","billions",,,2.471,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","POL","Poland","2002","2002","PLN","Zloty","9","billions",,,3.101,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","POL","Poland","2003","2003","PLN","Zloty","9","billions",,,2.761,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","POL","Poland","2004","2004","PLN","Zloty","9","billions",,,3.546,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","POL","Poland","2005","2005","PLN","Zloty","9","billions",,,7.618,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","POL","Poland","2006","2006","PLN","Zloty","9","billions",,,11.665,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","POL","Poland","2007","2007","PLN","Zloty","9","billions",,,5.174,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","POL","Poland","2008","2008","PLN","Zloty","9","billions",,,5.538,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","POL","Poland","2009","2009","PLN","Zloty","9","billions",,,6.175,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","POL","Poland","2010","2010","PLN","Zloty","9","billions",,,6.765,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","POL","Poland","2011","2011","PLN","Zloty","9","billions",,,6.921,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","PRT","Portugal","1965","1965","EUR","Euro","9","billions",,,0.003527,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","PRT","Portugal","1966","1966","EUR","Euro","9","billions",,,0.003531,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","PRT","Portugal","1967","1967","EUR","Euro","9","billions",,,0.00412,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","PRT","Portugal","1968","1968","EUR","Euro","9","billions",,,0.004404,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","PRT","Portugal","1969","1969","EUR","Euro","9","billions",,,0.004764,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","PRT","Portugal","1970","1970","EUR","Euro","9","billions",,,0.004818,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","PRT","Portugal","1971","1971","EUR","Euro","9","billions",,,0.005587,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","PRT","Portugal","1972","1972","EUR","Euro","9","billions",,,0.006325,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","PRT","Portugal","1973","1973","EUR","Euro","9","billions",,,0.00839,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","PRT","Portugal","1974","1974","EUR","Euro","9","billions",,,0.009442,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","PRT","Portugal","1975","1975","EUR","Euro","9","billions",,,0.011851,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","PRT","Portugal","1976","1976","EUR","Euro","9","billions",,,0.013712,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","PRT","Portugal","1977","1977","EUR","Euro","9","billions",,,0.017732,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","PRT","Portugal","1978","1978","EUR","Euro","9","billions",,,0.019907,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","PRT","Portugal","1979","1979","EUR","Euro","9","billions",,,0.021488,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","PRT","Portugal","1980","1980","EUR","Euro","9","billions",,,0.026875,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","PRT","Portugal","1981","1981","EUR","Euro","9","billions",,,0.030023,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","PRT","Portugal","1982","1982","EUR","Euro","9","billions",,,0.042882,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","PRT","Portugal","1983","1983","EUR","Euro","9","billions",,,0.065836,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","PRT","Portugal","1984","1984","EUR","Euro","9","billions",,,0.072246,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","PRT","Portugal","1985","1985","EUR","Euro","9","billions",,,0.080202,,
"NES","Total","5200","5200 Taxes on use of goods and perform activities","TAXNAT","Tax revenue in national currency","PRT","Portugal","1986","1986","EUR","Euro","9","billions",,,0.084811,,
